gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
FAM107A	HGNC:30827	O95990	ENSG00000168309	11170	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FAM13A	HGNC:19367	O94988	ENSG00000138640	10144	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FAM161B	HGNC:19854	Q96MY7	ENSG00000156050	145483	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FAM72A	HGNC:24044	Q5TYM5	ENSG00000196550	729533	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FAM72B	HGNC:24805	Q86X60	ENSG00000188610	653820	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FAM72D	HGNC:33593	Q6L9T8	ENSG00000215784	728833	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FARP1	HGNC:3591	Q9Y4F1	ENSG00000152767	10160	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
FBLIM1	HGNC:24686	Q8WUP2	ENSG00000162458	54751	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FBLN2	HGNC:3601	P98095	ENSG00000163520	2199	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
FBN1	HGNC:3603	P35555	ENSG00000166147	2200	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
FBN2	HGNC:3604	P35556	ENSG00000138829	2201	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
FBXL2	HGNC:13598	Q9UKC9	ENSG00000153558	25827	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FBXO16	HGNC:13618	Q8IX29	ENSG00000214050	157574	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FBXO38	HGNC:28844	Q6PIJ6	ENSG00000145868	81545	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FBXO41	HGNC:29409	Q8TF61	ENSG00000163013	150726	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FBXW11	HGNC:13607	Q9UKB1	ENSG00000072803	23291	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FCHSD2	HGNC:29114	O94868	ENSG00000137478	9873	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
FER	HGNC:3655	P16591	ENSG00000151422	2241	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FES	HGNC:3657	P07332	ENSG00000182511	2242	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
FGD1	HGNC:3663	P98174	ENSG00000102302	2245	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FGD5	HGNC:19117	Q6ZNL6	ENSG00000154783	152273	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
FGF10	HGNC:3666	O15520	ENSG00000070193	2255	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
FGF13	HGNC:3670	Q92913	ENSG00000129682	2258	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FGG	HGNC:3694	P02679	ENSG00000171557	2266	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
FHIT	HGNC:3701	P49789	ENSG00000189283	2272	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FHL1	HGNC:3702	Q13642	ENSG00000022267	2273	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FILIP1L	HGNC:24589	Q4L180	ENSG00000168386	11259	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FKBP1A	HGNC:3711	P62942	ENSG00000088832	2280	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FKBP2	HGNC:3718	P26885	ENSG00000173486	2286	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
FLG	HGNC:3748	P20930	ENSG00000143631	2312	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FLG2	HGNC:33276	Q5D862	ENSG00000143520	388698	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FLNA	HGNC:3754	P21333	ENSG00000196924	2316	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
FLNB	HGNC:3755	O75369	ENSG00000136068	2317	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FLNC	HGNC:3756	Q14315	ENSG00000128591	2318	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FMNL2	HGNC:18267	Q96PY5	ENSG00000157827	114793	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FMNL3	HGNC:23698	Q8IVF7	ENSG00000161791	91010	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FNBP1	HGNC:17069	Q96RU3	ENSG00000187239	23048	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
FRMD8	HGNC:25462	Q9BZ67	ENSG00000126391	83786	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FRRS1	HGNC:27622	Q6ZNA5	ENSG00000156869	391059	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
FSCN1	HGNC:11148	Q16658	ENSG00000075618	6624	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FSCN3	HGNC:3961	Q9NQT6	ENSG00000106328	29999	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
FTCD	HGNC:3974	O95954	ENSG00000160282	10841	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FYB1	HGNC:4036	O15117	ENSG00000082074	2533	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
FYB2	HGNC:27295	Q5VWT5	ENSG00000187889	199920	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
FYN	HGNC:4037	P06241	ENSG00000010810	2534	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
G6PD	HGNC:4057	P11413	ENSG00000160211	2539	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
GAB1	HGNC:4066	Q13480	ENSG00000109458	2549	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
GAB2	HGNC:14458	Q9UQC2	ENSG00000033327	9846	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GAD1	HGNC:4092	Q99259	ENSG00000128683	2571	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GADL1	HGNC:27949	Q6ZQY3	ENSG00000144644	339896	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GAGE1	HGNC:4098	P0DTW1	ENSG00000205777	2543	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE12E	HGNC:31905	A1L429	ENSG00000216649	729431	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE12F	HGNC:31906	P0CL80	ENSG00000236362	100008586	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE12G	HGNC:31907	P0CL81	ENSG00000215269	645073	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE12H	HGNC:31908	A6NDE8	ENSG00000224902	729442	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE12J	HGNC:17778	A6NER3	ENSG00000224659	729396	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE13	HGNC:29081	Q4V321	ENSG00000274274	645051	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE2A	HGNC:4099	Q6NT46	ENSG00000189064	729447	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GAGE2E	HGNC:31960	Q4V326	ENSG00000275113	26749	1	0	0	0	0	1	0	0	no	high	pmhc_only_intracellular			m1_only
GALNT1	HGNC:4123	Q10472	ENSG00000141429	2589	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
GALNT10	HGNC:19873	Q86SR1	ENSG00000164574	55568	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
GALNT12	HGNC:19877	Q8IXK2	ENSG00000119514	79695	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
GAS2	HGNC:4167	O43903	ENSG00000148935	2620	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GAS2L1	HGNC:16955	Q99501	ENSG00000185340	10634	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GAS7	HGNC:4169	O60861	ENSG00000007237	8522	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
GASK1B	HGNC:25312	Q6UWH4	ENSG00000164125	51313	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
GCC1	HGNC:19095	Q96CN9	ENSG00000179562	79571	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
GCLM	HGNC:4312	P48507	ENSG00000023909	2730	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GCNT7	HGNC:16099	Q6ZNI0	ENSG00000124091	140687	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
GDF15	HGNC:30142	Q99988	ENSG00000130513	9518	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
GDF5	HGNC:4220	P43026	ENSG00000125965	8200	1	1	0	0	0	0	0	0	no	high	secreted_only	no	high	m1_only
GDPD1	HGNC:20883	Q8N9F7	ENSG00000153982	284161	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
GDPD3	HGNC:28638	Q7L5L3	ENSG00000102886	79153	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
GEM	HGNC:4234	P55040	ENSG00000164949	2669	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GID8	HGNC:15857	Q9NWU2	ENSG00000101193	54994	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GIPC1	HGNC:1226	O14908	ENSG00000123159	10755	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GLO1	HGNC:4323	Q04760	ENSG00000124767	2739	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GLRX	HGNC:4330	P35754	ENSG00000173221	2745	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GLUL	HGNC:4341	P15104	ENSG00000135821	2752	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GM2A	HGNC:4367	P17900	ENSG00000196743	2760	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
GMIP	HGNC:24852	Q9P107	ENSG00000089639	51291	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GNA11	HGNC:4379	P29992	ENSG00000088256	2767	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNA12	HGNC:4380	Q03113	ENSG00000146535	2768	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNA13	HGNC:4381	Q14344	ENSG00000120063	10672	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNA14	HGNC:4382	O95837	ENSG00000156049	9630	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNA15	HGNC:4383	P30679	ENSG00000060558	2769	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAI1	HGNC:4384	P63096	ENSG00000127955	2770	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAI3	HGNC:4387	P08754	ENSG00000065135	2773	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAO1	HGNC:4389	P09471	ENSG00000087258	2775	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAT1	HGNC:4393	P11488	ENSG00000114349	2779	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAT2	HGNC:4394	P19087	ENSG00000134183	2780	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAT3	HGNC:22800	A8MTJ3	ENSG00000214415	346562	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNAZ	HGNC:4395	P19086	ENSG00000128266	2781	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNB5	HGNC:4401	O14775	ENSG00000069966	10681	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
GNG10	HGNC:4402	P50151	ENSG00000242616	2790	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG11	HGNC:4403	P61952	ENSG00000127920	2791	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG12	HGNC:19663	Q9UBI6	ENSG00000172380	55970	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG13	HGNC:14131	Q9P2W3	ENSG00000127588	51764	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG14	HGNC:53439	A0A1W2PPG7	ENSG00000283980	105372280	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG3	HGNC:4405	P63215	ENSG00000162188	2785	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG4	HGNC:4407	P50150	ENSG00000168243	2786	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG5	HGNC:4408	P63218	ENSG00000174021	2787	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG5B	HGNC:24826	A0A804HLA8	ENSG00000133136	347687	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG7	HGNC:4410	O60262	ENSG00000176533	2788	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNG8	HGNC:19664	Q9UK08	ENSG00000167414	94235	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNGT1	HGNC:4411	P63211	ENSG00000127928	2792	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNGT2	HGNC:4412	O14610	ENSG00000167083	2793	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GNPTG	HGNC:23026	Q9UJJ9	ENSG00000090581	84572	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only
GPBP1	HGNC:29520	Q86WP2	ENSG00000062194	65056	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
GPBP1L1	HGNC:28843	Q9HC44	ENSG00000159592	60313	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
GPHN	HGNC:15465	Q9NQX3	ENSG00000171723	10243	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
GPR137B	HGNC:11862	O60478	ENSG00000077585	7107	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
GPX8	HGNC:33100	Q8TED1	ENSG00000164294	493869	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
GRAMD2A	HGNC:27287	Q8IUY3	ENSG00000175318	196996	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored	no	high	m1_only
GRAP2	HGNC:4563	O75791	ENSG00000100351	9402	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GRB2	HGNC:4566	P62993	ENSG00000177885	2885	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
GRB7	HGNC:4567	Q14451	ENSG00000141738	2886	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GRID2IP	HGNC:18464	A4D2P6	ENSG00000215045	392862	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GRK2	HGNC:289	P25098	ENSG00000173020	156	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
GRK3	HGNC:290	P35626	ENSG00000100077	157	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
GRK5	HGNC:4544	P34947	ENSG00000198873	2869	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
GTSE1	HGNC:13698	Q9NYZ3	ENSG00000075218	51512	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GUK1	HGNC:4693	Q16774	ENSG00000143774	2987	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
GZMA	HGNC:4708	P12544	ENSG00000145649	3001	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
GZMK	HGNC:4711	P49863	ENSG00000113088	3003	1	1	0	0	0	0	0	0	no	high	secreted_only			m1_only
HAS2	HGNC:4819	Q92819	ENSG00000170961	3037	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
HAX1	HGNC:16915	O00165	ENSG00000143575	10456	1	0	1	0	0	0	0	0	no	high	mitochondrial_internal			m1_only
HCLS1	HGNC:4844	P14317	ENSG00000180353	3059	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
HDAC6	HGNC:14064	Q9UBN7	ENSG00000094631	10013	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
HELZ	HGNC:16878	P42694	ENSG00000198265	9931	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HENMT1	HGNC:26400	Q5T8I9	ENSG00000162639	113802	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HERC2	HGNC:4868	O95714	ENSG00000128731	8924	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HIGD1C	HGNC:28044	A8MV81	ENSG00000214511	613227	1	1	0	0	0	0	0	0	no	high	mitochondrial_internal			m1_only
HIGD2B	HGNC:26984	Q4VC39	ENSG00000175202	123346	1	1	0	0	0	0	0	0	no	high	mitochondrial_internal			m1_only
HMCN1	HGNC:19194	Q96RW7	ENSG00000143341	83872	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
HMGCS1	HGNC:5007	Q01581	ENSG00000112972	3157	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HNRNPK	HGNC:5044	P61978	ENSG00000165119	3190	1	0	0	0	1	0	0	0	no	high	nuclear			m1_only
HOMER3	HGNC:17514	Q9NSC5	ENSG00000051128	9454	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HOXC5	HGNC:5127	Q00444	ENSG00000172789	3222	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
HOXD4	HGNC:5138	P09016	ENSG00000170166	3233	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
HP	HGNC:5141	P00738	ENSG00000257017	3240	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
HPS3	HGNC:15597	Q969F9	ENSG00000163755	84343	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HPS4	HGNC:15844	Q9NQG7	ENSG00000100099	89781	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HPX	HGNC:5171	P02790	ENSG00000110169	3263	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
HRG	HGNC:5181	P04196	ENSG00000113905	3273	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
HRNR	HGNC:20846	Q86YZ3	ENSG00000197915	388697	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
HS6ST2	HGNC:19133	Q96MM7	ENSG00000171004	90161	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
HS6ST3	HGNC:19134	Q8IZP7	ENSG00000185352	266722	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
HSBP1	HGNC:5203	O75506	ENSG00000230989	3281	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
HSD17B7	HGNC:5215	P56937	ENSG00000132196	51478	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
HSH2D	HGNC:24920	Q96JZ2	ENSG00000196684	84941	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HTRA2	HGNC:14348	O43464	ENSG00000115317	27429	1	0	1	0	0	0	0	0	no	high	mitochondrial_internal			m1_only
HUNK	HGNC:13326	P57058	ENSG00000142149	30811	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
HYCC1	HGNC:24587	Q9BYI3	ENSG00000122591	84668	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
HYCC2	HGNC:28593	Q8IXS8	ENSG00000155744	285172	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
HYI	HGNC:26948	Q5T013	ENSG00000178922	81888	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
IFI30	HGNC:5398	P13284	ENSG00000216490	10437	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only
IFNL1	HGNC:18363	Q8IU54	ENSG00000182393	282618	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
IFRD1	HGNC:5456	O00458	ENSG00000006652	3475	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
IGF1	HGNC:5464	P05019	ENSG00000017427	3479	1	0	1	0	0	0	0	1	no	high	secreted_only			m1_only
IKBKB	HGNC:5960	O14920	ENSG00000104365	3551	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
IL17D	HGNC:5984	Q8TAD2	ENSG00000172458	53342	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
IL6	HGNC:6018	P05231	ENSG00000136244	3569	1	0	1	0	0	0	0	1	no	high	secreted_only			m1_only
INHA	HGNC:6065	P05111	ENSG00000123999	3623	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
INPP5K	HGNC:33882	Q9BT40	ENSG00000132376	51763	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
INPPL1	HGNC:6080	O15357	ENSG00000165458	3636	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
INTU	HGNC:29239	Q9ULD6	ENSG00000164066	27152	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
IPCEF1	HGNC:21204	Q8WWN9	ENSG00000074706	26034	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
IQSEC1	HGNC:29112	Q6DN90	ENSG00000144711	9922	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
IQSEC2	HGNC:29059	Q5JU85	ENSG00000124313	23096	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
IQSEC3	HGNC:29193	Q9UPP2	ENSG00000120645	440073	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
IRAG1	HGNC:7237	Q9Y6F6	ENSG00000072952	10335	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
IRAG2	HGNC:6690	Q12912	ENSG00000118308	4033	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
IRAK1	HGNC:6112	P51617	ENSG00000184216	3654	1	0	1	0	0	0	0	1	no	high	cytoplasmic			m1_only
IRAK4	HGNC:17967	Q9NWZ3	ENSG00000198001	51135	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
IREB2	HGNC:6115	P48200	ENSG00000136381	3658	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
IRF2	HGNC:6117	P14316	ENSG00000168310	3660	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
ITIH2	HGNC:6167	P19823	ENSG00000151655	3698	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
ITPR2	HGNC:6181	Q14571	ENSG00000123104	3709	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
ITPR3	HGNC:6182	Q14573	ENSG00000096433	3710	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
ITSN1	HGNC:6183	Q15811	ENSG00000205726	6453	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
IVL	HGNC:6187	P07476	ENSG00000163207	3713	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
JAK1	HGNC:6190	P23458	ENSG00000162434	3716	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
JAK2	HGNC:6192	O60674	ENSG00000096968	3717	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
JPH1	HGNC:14201	Q9HDC5	ENSG00000104369	56704	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored	no	high	m1_only
JPH2	HGNC:14202	Q9BR39	ENSG00000149596	57158	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored	no	high	m1_only
JPH3	HGNC:14203	Q8WXH2	ENSG00000154118	57338	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored	no	high	m1_only
JPH4	HGNC:20156	Q96JJ6	ENSG00000092051	84502	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
KANK3	HGNC:24796	Q6NY19	ENSG00000186994	256949	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KANSL2	HGNC:26024	Q9H9L4	ENSG00000139620	54934	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
KCNAB2	HGNC:6229	Q13303	ENSG00000069424	8514	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCNAB3	HGNC:6230	O43448	ENSG00000170049	9196	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCNIP1	HGNC:15521	Q9NZI2	ENSG00000182132	30820	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCNIP2	HGNC:15522	Q9NS61	ENSG00000120049	30819	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
KCNIP3	HGNC:15523	Q9Y2W7	ENSG00000115041	30818	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCNIP4	HGNC:30083	Q6PIL6	ENSG00000185774	80333	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCTD12	HGNC:14678	Q96CX2	ENSG00000178695	115207	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KCTD16	HGNC:29244	Q68DU8	ENSG00000183775	57528	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
KIF17	HGNC:19167	Q9P2E2	ENSG00000117245	57576	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KIF18A	HGNC:29441	Q8NI77	ENSG00000121621	81930	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KIF19	HGNC:26735	Q2TAC6	ENSG00000196169	124602	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KIF26A	HGNC:20226	Q9ULI4	ENSG00000066735	26153	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KIF26B	HGNC:25484	Q2KJY2	ENSG00000162849	55083	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KIF5A	HGNC:6323	Q12840	ENSG00000155980	3798	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KLC1	HGNC:6387	Q07866	ENSG00000126214	3831	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KLC2	HGNC:20716	Q9H0B6	ENSG00000174996	64837	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KLHL6	HGNC:18653	Q8WZ60	ENSG00000172578	89857	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KLHL7	HGNC:15646	Q8IXQ5	ENSG00000122550	55975	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KLK7	HGNC:6368	P49862	ENSG00000169035	5650	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
KMT2D	HGNC:7133	O14686	ENSG00000167548	8085	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
KNDC1	HGNC:29374	Q76NI1	ENSG00000171798	85442	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
