gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
NLGN3	HGNC:14289	Q9NZ94	ENSG00000196338	54413	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NLGN4X	HGNC:14287	Q8N0W4	ENSG00000146938	57502	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NLGN4Y	HGNC:15529	Q8NFZ3	ENSG00000165246	22829	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NMBR	HGNC:7843	P28336	ENSG00000135577	4829	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NME1	HGNC:7849	P15531	ENSG00000239672	4830	1	0	1	0	0	0	0	0	no	medium	cytoplasmic			m1_only
NMRK2	HGNC:17871	Q9NPI5	ENSG00000077009	27231	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NMUR1	HGNC:4518	Q9HB89	ENSG00000171596	10316	3	1	0	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NMUR2	HGNC:16454	Q9GZQ4	ENSG00000132911	56923	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NOD1	HGNC:16390	Q9Y239	ENSG00000106100	10392	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NOD2	HGNC:5331	Q9HC29	ENSG00000167207	64127	2	1	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NOMO1	HGNC:30060	Q15155	ENSG00000103512	23420	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
NOMO3	HGNC:25242	P69849	ENSG00000103226	408050	2	1	0	0	1	0	0	0	no	medium	endomembrane_resident			m1_only
NOS1	HGNC:7872	P29475	ENSG00000089250	4842	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
NOTCH1	HGNC:7881	P46531	ENSG00000148400	4851	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NOTCH2	HGNC:7882	Q04721	ENSG00000134250	4853	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NOTCH2NLA	HGNC:31862	Q7Z3S9	ENSG00000264343	388677	0	0	0	0	0	0	0	0	no	medium	secreted_only	contextual	low	sonnet_only
NOTCH2NLB	HGNC:53923	P0DPK3	ENSG00000286019	100996763	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
NOTCH2NLC	HGNC:53924	P0DPK4	ENSG00000286219	100996717	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NOTCH2NLR	HGNC:53925	A0A096LNW5	ENSG00000286106	101929796	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NOTCH3	HGNC:7883	Q9UM47	ENSG00000074181	4854	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NOTCH4	HGNC:7884	Q99466	ENSG00000204301	4855	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NOTUM	HGNC:27106	Q6P988	ENSG00000185269	147111	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
NOX1	HGNC:7889	Q9Y5S8	ENSG00000007952	27035	2	1	1	0	0	0	0	1	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NOX3	HGNC:7890	Q9HBY0	ENSG00000074771	50508	2	1	1	0	0	0	0	1	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
NOX4	HGNC:7891	Q9NPH5	ENSG00000086991	50507	3	1	1	1	0	0	1	1	no	medium	endomembrane_resident			m1_only
NOX5	HGNC:14874	Q96PH1	ENSG00000255346	79400	2	1	1	0	0	0	0	1	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
NPBWR1	HGNC:4522	P48145	ENSG00000288611	2831	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPBWR2	HGNC:4530	P48146	ENSG00000125522	2832	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPC1	HGNC:7897	O15118	ENSG00000141458	4864	2	0	0	1	1	0	1	0	no	high	endomembrane_resident			m1_only
NPC1L1	HGNC:7898	Q9UHC9	ENSG00000015520	29881	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPC2	HGNC:14537	P61916	ENSG00000119655	10577	0	0	0	0	0	0	0	0	contextual	medium	lysosomal_exocytosis			sonnet_only
NPDC1	HGNC:7899	Q9NQX5	ENSG00000107281	56654	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NPFFR1	HGNC:17425	Q9GZQ6	ENSG00000148734	64106	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPFFR2	HGNC:4525	Q9Y5X5	ENSG00000056291	10886	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPHS1	HGNC:7908	O60500	ENSG00000161270	4868	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPHS2	HGNC:13394	Q9NP85	ENSG00000116218	7827	1	0	1	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
NPIPB11	HGNC:37453	E5RHQ5	ENSG00000254206	728888	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
NPNT	HGNC:27405	Q6UXI9	ENSG00000168743	255743	1	0	0	0	0	1	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet
NPR1	HGNC:7943	P16066	ENSG00000169418	4881	4	1	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPR2	HGNC:7944	P20594	ENSG00000159899	4882	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPR3	HGNC:7945	P17342	ENSG00000113389	4883	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPS	HGNC:33940	P0C0P6	ENSG00000214285	594857	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
NPSR1	HGNC:23631	Q6W5P4	ENSG00000187258	387129	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPTN	HGNC:17867	Q9Y639	ENSG00000156642	27020	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPTX1	HGNC:7952	Q15818	ENSG00000171246	4884	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
NPTX2	HGNC:7953	P47972	ENSG00000106236	4885	1	0	0	0	1	0	0	0	no	medium	secreted_only			m1_only
NPTXR	HGNC:7954	O95502	ENSG00000221890	23467	2	1	0	0	0	1	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
NPY1R	HGNC:7956	P25929	ENSG00000164128	4886	3	1	0	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPY2R	HGNC:7957	P49146	ENSG00000185149	4887	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPY4R	HGNC:9329	P50391	ENSG00000204174	5540	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPY4R2	HGNC:52383	P0DQD5	ENSG00000264717	100996758	1	1	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NPY5R	HGNC:7958	Q15761	ENSG00000164129	4889	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NRCAM	HGNC:7994	Q92823	ENSG00000091129	4897	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NRDC	HGNC:7995	O43847	ENSG00000078618	4898	1	0	1	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
NRG1	HGNC:7997	Q02297	ENSG00000157168	3084	3	1	1	1	0	0	1	0	contextual	medium	dual_localization			m1_and_sonnet
NRG2	HGNC:7998	O14511	ENSG00000158458	9542	2	1	0	1	0	0	1	0	contextual	medium	dual_localization			m1_and_sonnet
NRG3	HGNC:7999	P56975	ENSG00000185737	10718	1	1	0	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
NRG4	HGNC:29862	Q8WWG1	ENSG00000169752	145957	2	1	0	1	0	0	1	0	contextual	medium	dual_localization			m1_and_sonnet
NRN1	HGNC:17972	Q9NPD7	ENSG00000124785	51299	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
NRN1L	HGNC:29811	Q496H8	ENSG00000188038	123904	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
NRP1	HGNC:8004	O14786	ENSG00000099250	8829	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NRP2	HGNC:8005	O60462	ENSG00000118257	8828	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NRROS	HGNC:24613	Q86YC3	ENSG00000174004	375387	3	1	1	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
NRSN1	HGNC:17881	Q8IZ57	ENSG00000152954	140767	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
NRSN2	HGNC:16229	Q9GZP1	ENSG00000125841	80023	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NRXN1	HGNC:8008	P58400	ENSG00000179915	9378	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NRXN2	HGNC:8009	P58401	ENSG00000110076	9379	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NRXN3	HGNC:8010	Q9HDB5	ENSG00000021645	9369	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NSDHL	HGNC:13398	Q15738	ENSG00000147383	50814	0	0	0	0	0	0	0	0	no	high	endomembrane_resident	contextual	low	sonnet_only
NSG1	HGNC:18790	P42857	ENSG00000168824	27065	0	0	0	0	0	0	0	0	no	medium	endomembrane_resident	contextual	medium	sonnet_only
NSG2	HGNC:24955	Q9Y328	ENSG00000170091	51617	0	0	0	0	0	0	0	0	no	medium	endomembrane_resident	contextual	medium	sonnet_only
NT5E	HGNC:8021	P21589	ENSG00000135318	4907	4	0	1	1	1	1	0	1	yes	high	gpi_anchored			m1_and_sonnet
NTM	HGNC:17941	Q9P121	ENSG00000182667	50863	3	0	1	1	1	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
NTN3	HGNC:8030	O00634	ENSG00000162068	4917	1	0	0	0	1	0	0	0	contextual	low	stable_surface_attachment			m1_and_sonnet
NTN4	HGNC:13658	Q9HB63	ENSG00000074527	59277	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
NTN5	HGNC:25208	Q8WTR8	ENSG00000142233	126147	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
NTNG1	HGNC:23319	Q9Y2I2	ENSG00000162631	22854	3	0	0	1	1	1	0	0	yes	high	gpi_anchored			m1_and_sonnet
NTNG2	HGNC:14288	Q96CW9	ENSG00000196358	84628	2	0	0	1	0	1	0	0	yes	high	gpi_anchored			m1_and_sonnet
NTRK1	HGNC:8031	P04629	ENSG00000198400	4914	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NTRK2	HGNC:8032	Q16620	ENSG00000148053	4915	4	1	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NTRK3	HGNC:8033	Q16288	ENSG00000140538	4916	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
NTSR1	HGNC:8039	P30989	ENSG00000101188	4923	4	1	0	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NTSR2	HGNC:8040	O95665	ENSG00000169006	23620	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
NUCB2	HGNC:8044	P80303	ENSG00000070081	4925	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NUMB	HGNC:8060	P49757	ENSG00000133961	8650	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
NUP210	HGNC:30052	Q8TEM1	ENSG00000132182	23225	2	0	0	1	1	0	1	0	no	high	nuclear_envelope			m1_only
NUP210L	HGNC:29915	Q5VU65	ENSG00000143552	91181	1	0	0	1	0	0	1	0	no	medium	nuclear_envelope			m1_only
NUP62	HGNC:8066	P37198	ENSG00000213024	23636	0	0	0	0	0	0	0	0	no	high	nuclear_envelope	contextual	medium	sonnet_only
NUS1	HGNC:21042	Q96E22	ENSG00000153989	116150	1	0	0	0	0	1	0	0	yes	medium	classical_surface_receptor			m1_and_sonnet
NXNL1	HGNC:25179	Q96CM4	ENSG00000171773	115861	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
NXNL2	HGNC:30482	Q5VZ03	ENSG00000130045	158046	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
NXPE1	HGNC:28527	Q8N323	ENSG00000095110	120400	0	0	0	0	0	0	0	0	yes	medium	classical_surface_receptor			sonnet_only
NXPE2	HGNC:26331	Q96DL1	ENSG00000204361	120406	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
NXPE3	HGNC:28238	Q969Y0	ENSG00000144815	91775	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
NXPE4	HGNC:23117	Q6UWF7	ENSG00000137634	54827	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
NXPH1	HGNC:20693	P58417	ENSG00000122584	30010	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
NXPH2	HGNC:8076	O95156	ENSG00000144227	11249	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
NXPH3	HGNC:8077	O95157	ENSG00000182575	11248	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
NXPH4	HGNC:8078	O95158	ENSG00000182379	11247	1	0	0	0	1	0	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet
NYX	HGNC:8082	Q9GZU5	ENSG00000188937	60506	0	0	0	0	0	0	0	0	yes	high	gpi_anchored			sonnet_only
OCA2	HGNC:8101	Q04671	ENSG00000104044	4948	2	1	0	0	0	1	0	0	no	medium	endomembrane_resident			m1_only
OCEL1	HGNC:26221	Q9H607	ENSG00000099330	79629	1	0	1	0	0	0	0	0	no	medium	cytoplasmic			m1_only
OCLN	HGNC:8104	Q16625	ENSG00000197822	100506658	3	1	1	0	0	1	0	0	contextual	medium	cell_state_induced			m1_and_sonnet
OCSTAMP	HGNC:16116	Q9BR26	ENSG00000149635	128506	1	1	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ODAM	HGNC:26043	A1E959	ENSG00000109205	54959	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ODAPH	HGNC:26300	Q17RF5	ENSG00000174792	152816	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
ODR4	HGNC:24299	Q5SWX8	ENSG00000157181	54953	1	0	0	0	0	1	0	0	no	medium	endomembrane_resident			m1_only
OGFRL1	HGNC:21378	Q5TC84	ENSG00000119900	79627	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
OIT3	HGNC:29953	Q8WWZ8	ENSG00000138315	170392	1	0	1	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OLFM1	HGNC:17187	Q99784	ENSG00000130558	10439	1	0	0	0	1	0	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet
OLFM2	HGNC:17189	O95897	ENSG00000105088	93145	1	0	1	0	0	0	0	0	contextual	low	dual_localization			m1_and_sonnet
OLFM3	HGNC:17990	Q96PB7	ENSG00000118733	118427	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
OLFM4	HGNC:17190	Q6UX06	ENSG00000102837	10562	1	0	0	0	0	1	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet
OLFML1	HGNC:24473	Q6UWY5	ENSG00000183801	283298	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
OLFML2A	HGNC:27270	Q68BL7	ENSG00000185585	169611	1	0	0	0	1	0	0	0	no	medium	secreted_only			m1_only
OLFML2B	HGNC:24558	Q68BL8	ENSG00000162745	25903	1	0	0	0	1	0	0	0	no	medium	secreted_only			m1_only
OLR1	HGNC:8133	P78380	ENSG00000173391	4973	4	1	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
OMG	HGNC:8135	P23515	ENSG00000126861	4974	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
OOSP1	HGNC:49233	A8MZH6	ENSG00000284873	255649	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
OOSP2	HGNC:26699	Q86WS3	ENSG00000149507	219990	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
OOSP3	HGNC:53903	A0A2R8YFM6	ENSG00000285231	112577461	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
OOSP4A	HGNC:53904	A0A2R8YFL7	ENSG00000285010	112577462	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
OOSP4B	HGNC:53905	A0A2R8Y4Y8	ENSG00000255393	107987155	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
OPALIN	HGNC:20707	Q96PE5	ENSG00000197430	93377	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OPCML	HGNC:8143	Q14982	ENSG00000183715	4978	2	0	0	1	1	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
OPN1LW	HGNC:9936	P04000	ENSG00000102076	5956	2	1	0	1	0	0	1	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OPN1MW	HGNC:4206	P04001	ENSG00000268221	2652	3	1	1	1	0	0	1	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OPN1MW2	HGNC:26952	P0DN77	ENSG00000166160	728458	2	1	1	0	0	0	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OPN1MW3	HGNC:51831	P0DN78	ENSG00000269433	101060233	2	1	1	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPN1SW	HGNC:1012	P03999	ENSG00000128617	611	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPN3	HGNC:14007	Q9H1Y3	ENSG00000054277	23596	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPN4	HGNC:14449	Q9UHM6	ENSG00000122375	94233	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPN5	HGNC:19992	Q6U736	ENSG00000124818	221391	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPRD1	HGNC:8153	P41143	ENSG00000116329	4985	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPRK1	HGNC:8154	P41145	ENSG00000082556	4986	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPRL1	HGNC:8155	P41146	ENSG00000125510	4987	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OPRM1	HGNC:8156	P35372	ENSG00000112038	4988	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10A2	HGNC:8161	Q9H208	ENSG00000170790	341276	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10A3	HGNC:8162	P58181	ENSG00000170683	26496	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10A4	HGNC:15130	Q9H209	ENSG00000170782	283297	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10A5	HGNC:15131	Q9H207	ENSG00000166363	144124	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10A6	HGNC:15132	Q8NH74	ENSG00000279000	390093	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10A7	HGNC:15329	Q8NGE5	ENSG00000179919	121364	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10AC1	HGNC:14758	Q8NH08	ENSG00000176510	392133	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10AD1	HGNC:14819	Q8NGE0	ENSG00000172640	121275	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10AG1	HGNC:19607	Q8NH19	ENSG00000174970	282770	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10C1	HGNC:8165	Q96KK4	ENSG00000206474	442194	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10D3	HGNC:8168	Q8NH80	ENSG00000197309	26497	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10G2	HGNC:8170	Q8NGC3	ENSG00000255582	26534	2	1	0	1	0	0	1	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OR10G3	HGNC:8171	Q8NGC4	ENSG00000169208	26533	2	1	0	1	0	0	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OR10G4	HGNC:14809	Q8NGN3	ENSG00000254737	390264	2	1	0	1	0	0	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OR10G6	HGNC:14836	Q8NH81	ENSG00000198674	79490	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10G7	HGNC:14842	Q8NGN6	ENSG00000182634	390265	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10G8	HGNC:14845	Q8NGN5	ENSG00000234560	219869	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10G9	HGNC:15129	Q8NGN4	ENSG00000236981	219870	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10H1	HGNC:8172	Q9Y4A9	ENSG00000186723	26539	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10H2	HGNC:8173	O60403	ENSG00000171942	26538	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10H3	HGNC:8174	O60404	ENSG00000171936	26532	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10H4	HGNC:15388	Q8NGA5	ENSG00000176231	126541	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10H5	HGNC:15389	Q8NGA6	ENSG00000172519	284433	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10J1	HGNC:8175	P30954	ENSG00000196184	26476	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10J4	HGNC:15408	P0C629	ENSG00000249730	391121	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10J5	HGNC:14993	Q8NHC4	ENSG00000184155	127385	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10K1	HGNC:14693	Q8NGX5	ENSG00000173285	391109	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10K2	HGNC:14826	Q6IF99	ENSG00000180708	391107	2	1	0	1	0	0	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
OR10P1	HGNC:15378	Q8NGE3	ENSG00000175398	121130	3	1	0	1	0	1	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10Q1	HGNC:15134	Q8NGQ4	ENSG00000180475	219960	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10R2	HGNC:14820	Q8NGX6	ENSG00000198965	343406	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10S1	HGNC:14807	Q8NGN2	ENSG00000196248	219873	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10T2	HGNC:14816	Q8NGX3	ENSG00000186306	128360	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10V1	HGNC:15136	Q8NGI7	ENSG00000172289	390201	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10W1	HGNC:15139	Q8NGF6	ENSG00000172772	81341	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR10X1	HGNC:14995	Q8NGY0	ENSG00000279111	128367	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR10Z1	HGNC:14996	Q8NGY1	ENSG00000198967	128368	2	1	0	1	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
OR11A1	HGNC:8176	Q9GZK7	ENSG00000204694	26531	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR11G2	HGNC:15346	Q8NGC1	ENSG00000196832	390439	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR11H1	HGNC:15404	Q8NG94	ENSG00000130538	81061	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR11H12	HGNC:30738	B2RN74	ENSG00000257115	440153	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR11H2	HGNC:14716	Q8NH07	ENSG00000258453	79334	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR11H4	HGNC:15347	Q8NGC9	ENSG00000176198	390442	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR11H6	HGNC:15349	Q8NGC7	ENSG00000176219	122748	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR11H7	HGNC:15350	Q8NGC8	ENSG00000258806	390441	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR11L1	HGNC:14998	Q8NGX0	ENSG00000197591	391189	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR12D1	HGNC:8177	P0DN82	ENSG00000251608	26530	1	1	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			m1_and_sonnet
OR12D2	HGNC:8178	P58182	ENSG00000280236	26529	2	1	0	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR12D3	HGNC:13963	Q9UGF7	ENSG00000112462	81797	2	1	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
OR13A1	HGNC:14772	Q8NGR1	ENSG00000256574	79290	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
OR13C2	HGNC:14701	Q8NGS9	ENSG00000276119	392376	3	1	0	1	0	1	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
