hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	uniprot_surface_flag	go_surface_flag	hpa_surface_flag	surfy_surface_flag	cspa_surface_flag	n_sources_surface	sonnet_verdict	sonnet_reason	universe_version	verdict_source
HGNC:6347	KLF2	Q9Y5W3	ENSG00000127528	10365	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16516	KLF3	P57682	ENSG00000109787	51274	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6348	KLF4	O43474	ENSG00000136826	9314	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6349	KLF5	Q13887	ENSG00000102554	688	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:2235	KLF6	Q99612	ENSG00000067082	1316	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6350	KLF7	O75840	ENSG00000118263	8609	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6351	KLF8	O95600	ENSG00000102349	11279	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1123	KLF9	Q13886	ENSG00000119138	687	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19836	KLHDC1	Q8N7A1	ENSG00000197776	122773	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:22194	KLHDC10	Q6PID8	ENSG00000128607	23008	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20231	KLHDC2	Q9Y2U9	ENSG00000165516	23588	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20704	KLHDC3	Q9BQ90	ENSG00000124702	116138	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25272	KLHDC4	Q8TBB5	ENSG00000104731	54758	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26791	KLHDC7A	Q5VTJ3	ENSG00000179023	127707	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25145	KLHDC7B	Q96G42	ENSG00000130487	113730	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25573	KLHDC8A	Q8IYD2	ENSG00000162873	55220	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28557	KLHDC8B	Q8IXV7	ENSG00000185909	200942	0	1	0	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28489	KLHDC9	Q8NEP7	ENSG00000162755	126823	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6352	KLHL1	Q9NR64	ENSG00000150361	57626	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18829	KLHL10	Q6JEL2	ENSG00000161594	317719	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19008	KLHL11	Q9NVR0	ENSG00000178502	55175	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19360	KLHL12	Q53G59	ENSG00000117153	59349	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:22931	KLHL13	Q9P2N7	ENSG00000003096	90293	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29266	KLHL14	Q9P2G3	ENSG00000197705	57565	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29347	KLHL15	Q96M94	ENSG00000174010	80311	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24023	KLHL17	Q6TDP4	ENSG00000187961	339451	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29120	KLHL18	O94889	ENSG00000114648	23276	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6353	KLHL2	O95198	ENSG00000109466	11275	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25056	KLHL20	Q9Y2M5	ENSG00000076321	27252	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29041	KLHL21	Q9UJP4	ENSG00000162413	9903	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25888	KLHL22	Q53GT1	ENSG00000099910	84861	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27506	KLHL23	Q8NBE8	ENSG00000213160	151230	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25947	KLHL24	Q6TFL4	ENSG00000114796	54800	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25732	KLHL25	Q9H0H3	ENSG00000183655	64410	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25623	KLHL26	Q53HC5	ENSG00000167487	55295	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19741	KLHL28	Q9NXS3	ENSG00000179454	54813	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29404	KLHL29	Q96CT2	ENSG00000119771	114818	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6354	KLHL3	Q9UH77	ENSG00000146021	26249	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24770	KLHL30	Q0D2K2	ENSG00000168427	377007	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21353	KLHL31	Q9H511	ENSG00000124743	401265	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21221	KLHL32	Q96NJ5	ENSG00000186231	114792	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:31952	KLHL33	A6NCF5	ENSG00000185271	123103	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26634	KLHL34	Q8N239	ENSG00000185915	257240	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26597	KLHL35	Q6PF15	ENSG00000149243	283212	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17844	KLHL36	Q8N4N3	ENSG00000135686	79786	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:34435	KLHL38	Q2WGJ6	ENSG00000175946	340359	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6355	KLHL4	Q9C0H6	ENSG00000102271	56062	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30372	KLHL40	Q2TBA0	ENSG00000157119	131377	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16905	KLHL41	O60662	ENSG00000239474	10324	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29252	KLHL42	Q9P2K6	ENSG00000087448	57542	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6356	KLHL5	Q96PQ7	ENSG00000109790	51088	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18653	KLHL6	Q8WZ60	ENSG00000172578	89857	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15646	KLHL7	Q8IXQ5	ENSG00000122550	55975	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18644	KLHL8	Q9P2G9	ENSG00000145332	57563	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18732	KLHL9	Q9P2J3	ENSG00000198642	55958	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6357	KLK1	P06870	ENSG00000167748	3816	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6358	KLK10	O43240	ENSG00000129451	5655	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6359	KLK11	Q9UBX7	ENSG00000167757	11012	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6360	KLK12	Q9UKR0	ENSG00000186474	43849	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6361	KLK13	Q9UKR3	ENSG00000167759	26085	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6362	KLK14	Q9P0G3	ENSG00000129437	43847	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20453	KLK15	Q9H2R5	ENSG00000174562	55554	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6363	KLK2	P20151	ENSG00000167751	3817	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	pubmed_rescue
HGNC:6364	KLK3	P07288	ENSG00000142515	354	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6365	KLK4	Q9Y5K2	ENSG00000167749	9622	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6366	KLK5	Q9Y337	ENSG00000167754	25818	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6367	KLK6	Q92876	ENSG00000167755	5653	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6368	KLK7	P49862	ENSG00000169035	5650	0	0	1	0	0	1	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6369	KLK8	O60259	ENSG00000129455	11202	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6370	KLK9	Q9UKQ9	ENSG00000213022	284366	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6371	KLKB1	P03952	ENSG00000164344	3818	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:37212	KLLN	B2CW77	ENSG00000227268	100144748	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6373	KLRB1	Q12918	ENSG00000111796	3820	1	1	0	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6374	KLRC1	P26715	ENSG00000134545	3821	1	1	1	1	1	5	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6375	KLRC2	P26717	ENSG00000205809	3822	1	1	1	1	0	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6376	KLRC3	Q07444	ENSG00000205810	3823	1	1	0	1	0	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6377	KLRC4	O43908	ENSG00000183542	8302	1	1	0	0	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6378	KLRD1	Q13241	ENSG00000134539	3824	1	1	0	0	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13342	KLRF1	Q9NZS2	ENSG00000150045	51348	1	0	1	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:37646	KLRF2	D3W0D1	ENSG00000256797	100431172	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6380	KLRG1	Q96E93	ENSG00000139187	10219	1	0	0	1	1	3	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24778	KLRG2	A4D1S0	ENSG00000188883	346689	0	0	0	0	0	0	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18788	KLRK1	P26718	ENSG00000213809	22914	1	1	1	1	0	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6381	KMO	O15229	ENSG00000117009	8564	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:7132	KMT2A	Q03164	ENSG00000118058	4297	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15840	KMT2B	Q9UMN6	ENSG00000272333	9757	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13726	KMT2C	Q8NEZ4	ENSG00000055609	58508	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:7133	KMT2D	O14686	ENSG00000167548	8085	0	0	1	0	0	1	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18541	KMT2E	Q8IZD2	ENSG00000005483	55904	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29489	KMT5A	Q9NQR1	ENSG00000183955	387893	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24283	KMT5B	Q4FZB7	ENSG00000110066	51111	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28405	KMT5C	Q86Y97	ENSG00000133247	84787	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26488	KNCN	A6PVL3	ENSG00000162456	148930	0	1	0	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29374	KNDC1	Q76NI1	ENSG00000171798	85442	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6383	KNG1	P01042	ENSG00000113889	3827	0	0	0	0	1	1	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24054	KNL1	Q8NG31	ENSG00000137812	57082	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:34404	KNOP1	Q1ED39	ENSG00000103550	400506	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30767	KNSTRN	Q9Y448	ENSG00000128944	90417	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17255	KNTC1	P50748	ENSG00000184445	9735	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29468	KPLCE	Q5T750	ENSG00000198854	100129271	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6394	KPNA1	P52294	ENSG00000114030	3836	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6395	KPNA2	P52292	ENSG00000182481	3838	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6396	KPNA3	O00505	ENSG00000102753	3839	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6397	KPNA4	O00629	ENSG00000186432	3840	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6398	KPNA5	O15131	ENSG00000196911	3841	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6399	KPNA6	O60684	ENSG00000025800	23633	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21839	KPNA7	A9QM74	ENSG00000185467	402569	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6400	KPNB1	Q14974	ENSG00000108424	3837	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:31823	KPRP	Q5T749	ENSG00000203786	448834	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6404	KPTN	Q9Y664	ENSG00000118162	11133	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:38708	KRABD1	C9JBD0	ENSG00000240747	100506243	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26989	KRABD2	Q6ZNG9	ENSG00000184619	124751	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:22228	KRABD3	A5PL33	ENSG00000133619	84626	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26007	KRABD4	Q5JUW0	ENSG00000147121	55634	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26987	KRABD5	Q7Z2F6	ENSG00000197302	124411	0	0	1	0	0	1	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6407	KRAS	P01116	ENSG00000133703	3845	0	1	0	0	0	1	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28039	KRCC1	Q9NPI7	ENSG00000172086	51315	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17550	KREMEN1	Q96MU8	ENSG00000183762	83999	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18797	KREMEN2	Q8NCW0	ENSG00000131650	79412	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25769	KRI1	Q8N9T8	ENSG00000129347	65095	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1573	KRIT1	O00522	ENSG00000001631	889	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:5176	KRR1	Q13601	ENSG00000111615	11103	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6412	KRT1	P04264	ENSG00000167768	3848	0	1	0	0	1	2	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6413	KRT10	P13645	ENSG00000186395	3858	1	1	0	0	0	2	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6414	KRT12	Q99456	ENSG00000187242	3859	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6415	KRT13	P13646	ENSG00000171401	3860	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6416	KRT14	P02533	ENSG00000186847	3861	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6421	KRT15	P19012	ENSG00000171346	3866	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6423	KRT16	P08779	ENSG00000186832	3868	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6427	KRT17	Q04695	ENSG00000128422	3872	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6430	KRT18	P05783	ENSG00000111057	3875	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6436	KRT19	P08727	ENSG00000171345	3880	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6439	KRT2	P35908	ENSG00000172867	3849	0	1	0	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20412	KRT20	P35900	ENSG00000171431	54474	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28695	KRT222	Q8N1A0	ENSG00000213424	125113	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6438	KRT23	Q9C075	ENSG00000108244	25984	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18527	KRT24	Q2M2I5	ENSG00000167916	192666	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30839	KRT25	Q7Z3Z0	ENSG00000204897	147183	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30840	KRT26	Q7Z3Y9	ENSG00000186393	353288	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30841	KRT27	Q7Z3Y8	ENSG00000171446	342574	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30842	KRT28	Q7Z3Y7	ENSG00000173908	162605	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6440	KRT3	P12035	ENSG00000186442	3850	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6448	KRT31	Q15323	ENSG00000094796	3881	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6449	KRT32	Q14532	ENSG00000108759	3882	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6450	KRT33A	O76009	ENSG00000006059	3883	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6451	KRT33B	Q14525	ENSG00000131738	3884	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6452	KRT34	O76011	ENSG00000131737	3885	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6453	KRT35	Q92764	ENSG00000197079	3886	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6454	KRT36	O76013	ENSG00000126337	8689	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6455	KRT37	O76014	ENSG00000108417	8688	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6456	KRT38	O76015	ENSG00000171360	8687	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:32971	KRT39	Q6A163	ENSG00000196859	390792	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6441	KRT4	P19013	ENSG00000170477	3851	0	1	0	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26707	KRT40	Q6A162	ENSG00000204889	125115	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6442	KRT5	P13647	ENSG00000186081	3852	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6443	KRT6A	P02538	ENSG00000205420	3853	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6444	KRT6B	P04259	ENSG00000185479	3854	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20406	KRT6C	P48668	ENSG00000170465	286887	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6445	KRT7	P08729	ENSG00000135480	3855	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28927	KRT71	Q3SY84	ENSG00000139648	112802	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28932	KRT72	Q14CN4	ENSG00000170486	140807	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28928	KRT73	Q86Y46	ENSG00000186049	319101	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28929	KRT74	Q7RTS7	ENSG00000170484	121391	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24431	KRT75	O95678	ENSG00000170454	9119	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24430	KRT76	Q01546	ENSG00000185069	51350	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20411	KRT77	Q7Z794	ENSG00000189182	374454	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28926	KRT78	Q8N1N4	ENSG00000170423	196374	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28930	KRT79	Q5XKE5	ENSG00000185640	338785	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6446	KRT8	P05787	ENSG00000170421	3856	0	0	0	0	0	0	contextual	cell_state_induced	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27056	KRT80	Q6KB66	ENSG00000167767	144501	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6458	KRT81	Q14533	ENSG00000205426	3887	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6459	KRT82	Q9NSB4	ENSG00000161850	3888	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6460	KRT83	P78385	ENSG00000170523	3889	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:6461	KRT84	Q9NSB2	ENSG00000161849	3890	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
